,user,date,text,favorite_count,polarity,subjectivity
45,PatrickMumia,Tue Sep 18 05:20:43 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
44,OwenAbong,Tue Sep 18 05:20:49 +0000 2018,"RT @BreakingNewsKE: CONSTRUCTION of Kahawa Law Courts near Kamiti Prison kicks off in ground breaking witnessed by CJ Maraga, CS Matiangi.…",0,0.1,0.4
43,kithinji__,Tue Sep 18 05:30:20 +0000 2018,"RT @dkmaraga: Today, I joined Interior CS Dr. Fred Matiangi and other Senior Government leaders during the Ground Breaking Ceremony for the…",0,-0.125,0.375
42,pkaynjuguna,Tue Sep 18 05:35:26 +0000 2018,"RT @dkmaraga: Today, I joined Interior CS Dr. Fred Matiangi and other Senior Government leaders during the Ground Breaking Ceremony for the…",0,-0.125,0.375
40,MalcolmPlus,Tue Sep 18 07:30:23 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
29,ngaruman,Tue Sep 18 13:35:12 +0000 2018,"RT @dkmaraga: Today, I joined Interior CS Dr. Fred Matiangi and other Senior Government leaders during the Ground Breaking Ceremony for the…",0,-0.125,0.375
39,KipchumbaRono1,Tue Sep 18 07:50:41 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
38,Drnjuguna,Tue Sep 18 08:26:35 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
37,adede_opany,Tue Sep 18 08:32:00 +0000 2018,@RobertAlai @EtalePhilip And Matiangi men were there to supervise.,0,0.0,0.0
36,mr_ndichu,Tue Sep 18 09:18:30 +0000 2018,RT @mark_mwit: Mike Sonko and Matiangi  should team up despite their weakness they have the interest of this nation at heart given the Pumw…,0,0.0,0.0
35,AGRIPPAH2,Tue Sep 18 09:41:03 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
33,abdulrazak_31,Tue Sep 18 10:32:53 +0000 2018,"THERE IS ONLY ONE RONALDO!
Happy Birthday Ronaldo @Ronaldo De Lima.
One of the greatest to grace the beautiful game… https://t.co/6bTxP7sDZk",0,0.6625,1.0
32,Eduale88Alex,Tue Sep 18 10:43:25 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
31,Kenyans,Tue Sep 18 12:00:00 +0000 2018,"Matiang'i teams up with CJ Maraga in new project
https://t.co/DXb7LYEO8q",0,0.13636363636363635,0.45454545454545453
30,watsupafrica,Tue Sep 18 12:11:04 +0000 2018,#Kenya: CS Matiang’i attends the ground breakings ceremony of Kahawa law court https://t.co/rKU8fMY38x,0,0.0,0.0
99,hassanlwt,Mon Sep 17 16:34:40 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
